,price,address,property_type,num_rooms,floor_num,meters,parking,street,city,ppm,driving_time,public_trans_time,public_trans_option,min_driving_time,max_driving_time,public_trans_time_min,number_trans_trips,driving_time_from_parents,driving_time_from_parents_min,driving_time_from_parents_max,parking?,meters_per_room
103,2190000,"HaPardes HaRishon St.  31,Rishon LeTsiyon",Penthouse,4.0,1,95.0,0,HaPardes HaRishon St.,Rishon LeTsiyon,23052.63157894737,typically 30 - 55 min,42 min,190,30.0,55.0,42.0,1,16 - 28 min,16.0,28.0,no,23.75
104,2370000,Lilienblum St. Rishon LeTsiyon,Apartment,4.0,1,90.0,1,Lilienblum St.,Rishon LeTsiyon,26333.333333333332,typically 28 - 55 min,45 min,190,28.0,55.0,45.0,1,18 - 35 min,18.0,35.0,yes,22.5
105,2400000,Shlomo Eliraz St. Rishon LeTsiyon,Villa,3.0,7,87.0,2,Shlomo Eliraz St.,Rishon LeTsiyon,27586.206896551725,typically 30 min - 1 hr,48 min,193,30.0,60.0,48.0,1,,,,yes,29.0
106,2250000,Mohiliver St. Rishon LeTsiyon,Apartment,4.0,7,114.0,1,Mohiliver St.,Rishon LeTsiyon,19736.842105263157,typically 28 min - 1 hr,39 min,193,28.0,60.0,39.0,1,20 - 35 min,20.0,35.0,yes,28.5
107,5600000,HaShomer St. Rishon LeTsiyon,New homes,4.0,1,110.0,1,HaShomer St.,Rishon LeTsiyon,50909.09090909091,typically 30 min - 1 hr 5 min,47 min,193,30.0,65.0,47.0,1,18 - 35 min,18.0,35.0,yes,27.5
108,2090000,Weizbard St. Rishon LeTsiyon,Apartment,4.0,2,110.0,1,Weizbard St.,Rishon LeTsiyon,19000.0,typically 30 min - 1 hr 5 min,40 min,193,30.0,65.0,40.0,1,20 - 40 min,20.0,40.0,yes,27.5
109,590000,Shalom Shabazi St. Rishon LeTsiyon,Apartment,1.0,0,100.0,0,Shalom Shabazi St.,Rishon LeTsiyon,5900.0,typically 28 - 55 min,38 min,193,28.0,55.0,38.0,1,20 - 35 min,20.0,35.0,no,100.0
110,3490000,Ha-Zohar St. Petah Tikva,Villa,6.0,6,151.0,1,Ha-Zohar St.,Petah Tikva,23112.582781456953,typically 30 min - 1 hr 5 min,43 min,64,30.0,65.0,43.0,1,40 min - 1 hr 5 min,40.0,65.0,yes,25.166666666666668
111,1290000,Yerushalayim Ave Lod,Apartment,4.0,0,75.0,0,YerushalayimAve,Lod,17200.0,typically 30 min - 1 hr 5 min,42 min,461    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,30.0,65.0,42.0,2,18 - 40 min,18.0,40.0,no,18.75
112,1350000,"Sderot Johana Jabotinsky  58,Beersheba",Apartment,4.0,2,110.0,1,Sderot Johana Jabotinsky  58,Beer Sheva,12272.727272727272,typically 1 hr 30 min - 2 hr 20 min,1 hr 43 min,14        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,90.0,140.0,103.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,27.5
113,1270000,Yakinton St. Lod,Penthouse,4.0,1,90.0,0,Yakinton St.,Lod,14111.111111111111,typically 30 min - 1 hr,NA,NA,30.0,60.0,0.0,1,20 - 45 min,20.0,45.0,no,22.5
114,1180000,"Sderot Shlomo HaMelech  63,Lod",Garden apt.,3.0,3,55.0,0,Sderot Shlomo HaMelech  63,Lod,21454.545454545456,typically 35 min - 1 hr 10 min,35 min,רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,70.0,35.0,1,20 - 40 min,20.0,40.0,no,18.333333333333332
115,2397000,"Simkha St.  45,Tel Aviv-Yafo",Apartment,4.0,1,86.0,0,Simkha St.,Tel Aviv-Yafo,27872.093023255813,typically 10 - 18 min,18 min,7,10.0,18.0,18.0,1,30 - 55 min,30.0,55.0,no,21.5
116,1930000,"Maale Ha-Gat St.  15,Ashkelon",Apartment,5.0,1,147.0,1,Maale Ha-Gat St.,Ashkelon,13129.251700680272,typically 55 min - 2 hr,1 hr 11 min,304,55.0,120.0,71.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,29.4
117,5800000,"Uzi Hitman St.  11,Netanya",Apartment,6.0,12,220.0,2,Uzi Hitman St.,Netanya,26363.636363636364,typically 35 min - 1 hr 10 min,51 min,600,35.0,70.0,51.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,36.666666666666664
118,5400000,"Lubman St.  5,Rishon LeTsiyon",New homes,6.5,3,180.0,2,Lubman St.,Rishon LeTsiyon,30000.0,typically 30 min - 1 hr 10 min,42 min,193,30.0,70.0,42.0,1,18 - 35 min,18.0,35.0,yes,27.692307692307693
119,2050000,Arye Refael St. Rishon LeTsiyon,Apartment,3.5,3,95.0,1,Arye Refael St.,Rishon LeTsiyon,21578.947368421053,typically 28 min - 1 hr,40 min,193,28.0,60.0,40.0,1,20 - 40 min,20.0,40.0,yes,27.142857142857142
120,2900000,Gevim St. Rishon LeTsiyon,Duplex,4.0,14,95.0,1,Gevim St.,Rishon LeTsiyon,30526.315789473683,typically 30 min - 1 hr 15 min,49 min,190,30.0,75.0,49.0,1,18 - 30 min,18.0,30.0,yes,23.75
121,3300000,Sharet St. Netanya,Duplex,7.0,1,270.0,1,Sharet St.,Netanya,12222.222222222223,typically 45 min - 1 hr 30 min,46 min,650,45.0,90.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,38.57142857142857
122,2350000,"Brandeis St.  11,Rishon LeTsiyon",Apartment,4.0,3,100.0,0,Brandeis St.,Rishon LeTsiyon,23500.0,typically 26 - 55 min,39 min,193,26.0,55.0,39.0,1,22 - 40 min,22.0,40.0,no,25.0
123,6700000,"Shalom Aleichem St.  9,Rishon LeTsiyon",New homes,4.0,3,320.0,2,Shalom Aleichem St.,Rishon LeTsiyon,20937.5,typically 30 min - 1 hr,44 min,190,30.0,60.0,44.0,1,16 - 28 min,16.0,28.0,yes,80.0
124,1100000,Sderot Shlomo HaMelech Lod,Apartment,3.0,3,75.0,0,SderotShlomoHaMelech,Lod,14666.666666666666,typically 35 min - 1 hr 5 min,36 min,461    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,65.0,36.0,2,,,,no,25.0
125,4700000,Ha-Hityashvut St. Rishon LeTsiyon,Apartment,6.0,0,165.0,2,Ha-Hityashvut St.,Rishon LeTsiyon,28484.848484848484,typically 28 min - 1 hr,51 min,193,28.0,60.0,51.0,1,20 - 40 min,20.0,40.0,yes,27.5
126,3100000,"Nitsa Boulevard  34,Netanya",Cottage/house,4.0,8,117.0,1,Nitsa Boulevard  34,Netanya,26495.726495726496,typically 50 min - 1 hr 40 min,47 min,650,50.0,100.0,47.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,29.25
127,6200000,HaYarkon St. Tel Aviv-Yafo,Apartment,4.0,4,94.0,2,HaYarkon St.,Tel Aviv-Yafo,65957.44680851063,typically 12 - 35 min,37 min 2.9 km,705,12.0,35.0,,1,40 min - 1 hr 15 min,40.0,75.0,yes,23.5
128,17500000,Shaar HaYam St. Herzliya,New homes,10.0,2,480.0,2,Shaar HaYam St.,Herzliya,36458.333333333336,typically 24 - 50 min,32 min,606,24.0,50.0,32.0,1,50 min - 1 hr 20 min,50.0,80.0,yes,48.0
129,3850000,Melchett St. Tel Aviv-Yafo,Garden apt.,4.0,3,110.0,0,Melchett St.,Tel Aviv-Yafo,35000.0,typically 9 - 24 min,12 min,23,9.0,24.0,12.0,1,40 min - 1 hr 10 min,40.0,70.0,no,27.5
130,3650000,Biltmore St. Tel Aviv-Yafo,Apartment,3.0,2,75.0,1,Biltmore St.,Tel Aviv-Yafo,48666.666666666664,typically 10 - 26 min,34 min 2.5 km,706,10.0,26.0,,1,40 min - 1 hr 10 min,40.0,70.0,yes,25.0
131,6000000,Yohanan HaSandlar St. Tel Aviv-Yafo,Villa,5.0,5,165.0,2,Yohanan HaSandlar St.,Tel Aviv-Yafo,36363.63636363636,typically 9 - 24 min,11 min,23,9.0,24.0,11.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,33.0
132,5850000,Yosef ha-Nasi St. Tel Aviv-Yafo,Penthouse,4.0,2,112.0,1,Yosef ha-Nasi St.,Tel Aviv-Yafo,52232.142857142855,typically 10 - 26 min,12 min,23,10.0,26.0,12.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,28.0
133,7450000,Trumpeldor St. Tel Aviv-Yafo,New homes,4.0,4,120.0,1,Trumpeldor St.,Tel Aviv-Yafo,62083.333333333336,typically 12 - 35 min,17 min,8,12.0,35.0,17.0,1,35 min - 1 hr 10 min,35.0,70.0,yes,30.0
134,3350000,Dov Hoz St. Tel Aviv-Yafo,Apartment,3.0,0,60.0,0,Dov Hoz St.,Tel Aviv-Yafo,55833.333333333336,typically 12 - 30 min,31 min 2.5 km,705,12.0,30.0,,1,40 min - 1 hr 15 min,40.0,75.0,no,20.0
135,6900000,Shai Agnon St. Tel Aviv-Yafo,Duplex,5.0,8,230.0,2,Shai Agnon St.,Tel Aviv-Yafo,30000.0,typically 12 - 30 min,19 min,611,12.0,30.0,19.0,1,40 min - 1 hr 10 min,40.0,70.0,yes,46.0
136,1340000,Sokolov St. Netanya,Apartment,3.0,2,85.0,1,Sokolov St.,Netanya,15764.70588235294,typically 45 min - 1 hr 30 min,46 min,650,45.0,90.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,28.333333333333332
137,1290000,"Khayat St.  1,Haifa",Apartment,3.5,3,66.0,0,Khayat St.,Haifa,19545.454545454544,typically 1 hr 30 min - 2 hr 50 min,1 hr 19 min,כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,90.0,170.0,79.0,1,1 hr 30 min - 2 hr 20 min,90.0,140.0,no,18.857142857142858
138,2450000,HaNotrim St. Rishon LeTsiyon,New homes,4.0,2,108.0,0,HaNotrim St.,Rishon LeTsiyon,22685.185185185186,typically 30 min - 1 hr 5 min,51 min,193,30.0,65.0,51.0,1,20 - 35 min,20.0,35.0,no,27.0
139,3990000,David HaMelech St. Netanya,Duplex,4.0,6,100.0,1,David HaMelech St.,Netanya,39900.0,typically 50 min - 1 hr 40 min,48 min,650,50.0,100.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,25.0
140,11500000,Beni Berman St. Netanya,Apartment,7.0,32,265.0,2,Beni Berman St.,Netanya,43396.22641509434,typically 35 min - 1 hr 10 min,47 min,600,35.0,70.0,47.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,37.857142857142854
141,3400000,"Sderot Ben Gurion  143,Netanya",Apartment,4.0,21,140.0,2,Sderot Ben Gurion  143,Netanya,24285.714285714286,typically 40 min - 1 hr 15 min,54 min,600,40.0,75.0,54.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,35.0
142,4690000,"Shtulim St.  1,Tel Aviv-Yafo",Cottage/house,5.0,11,142.0,2,Shtulim St.,Tel Aviv-Yafo,33028.16901408451,typically 10 - 20 min,16 min,7,10.0,20.0,16.0,1,28 - 50 min,28.0,50.0,yes,28.4
143,1260000,"Sderot Oved Ben Ami  2,Netanya",New homes,2.0,4,66.0,0,Sderot Oved Ben Ami  2,Netanya,19090.909090909092,typically 40 min - 1 hr 20 min,54 min,600,40.0,80.0,54.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,33.0
144,540000,"Nitsanim St.  31,Migdal HaEmek",Penthouse,3.5,3,86.0,1,Nitsanim St.,Migdal HaEmek,6279.069767441861,typically 1 hr 40 min - 3 hr 50 min,1 hr 48 min,826,100.0,230.0,108.0,1,1 hr 30 min - 2 hr 20 min,90.0,140.0,yes,24.571428571428573
145,1840000,"Yoram Varon St.  3,Ashkelon",Apartment,5.0,6,160.0,2,Yoram Varon St.,Ashkelon,11500.0,typically 1 - 2 hr,1 hr 23 min,18    אשקלון-אשקלון<->הרצליה-הרצליה,60.0,120.0,83.0,2,40 min - 1 hr 10 min,40.0,70.0,yes,32.0
146,2180000,"Smilanski St.  69,Netanya",Duplex,3.5,0,90.0,0,Smilanski St.,Netanya,24222.222222222223,typically 40 min - 1 hr 20 min,53 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,53.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,25.714285714285715
147,1540000,HaHashmonaim St. Bat Yam,Apartment,2.5,1,65.0,0,HaHashmonaim St.,Bat Yam,23692.30769230769,typically 22 - 55 min,1 hr 19 min,705,22.0,55.0,79.0,1,24 - 45 min,24.0,45.0,no,26.0
148,10000000,"Ahi Mezanek St.  4,Rishon LeTsiyon",Apartment,6.0,4,420.0,1,Ahi Mezanek St.,Rishon LeTsiyon,23809.52380952381,typically 26 min - 1 hr 5 min,44 min,15    אשקלון-אשקלון<->הרצליה-הרצליה,26.0,65.0,44.0,2,24 - 40 min,24.0,40.0,yes,70.0
149,3080000,"Shvat St.  35,Tel Aviv-Yafo",Apartment,5.5,1,80.0,0,Shvat St.,Tel Aviv-Yafo,38500.0,typically 12 - 22 min,19 min,7,12.0,22.0,19.0,1,28 - 45 min,28.0,45.0,no,14.545454545454545
150,6950000,Biltmore St. Tel Aviv-Yafo,Apartment,5.0,1,114.0,1,Biltmore St.,Tel Aviv-Yafo,60964.912280701756,typically 10 - 26 min,34 min 2.5 km,706,10.0,26.0,,1,40 min - 1 hr 10 min,40.0,70.0,yes,22.8
151,1000000,"Masada St.  4,Ramla",Apartment,4.0,2,90.0,0,Masada St.,Ramla,11111.111111111111,typically 35 min - 1 hr 15 min,58 min,458,35.0,75.0,58.0,1,12 - 26 min,12.0,26.0,no,22.5
152,2800000,HaTapuach St. Rishon LeTsiyon,Cottage/house,3.0,1,80.0,0,HaTapuach St.,Rishon LeTsiyon,35000.0,typically 35 min - 1 hr 5 min,51 min,193,35.0,65.0,51.0,1,20 - 35 min,20.0,35.0,no,26.666666666666668
153,2090000,"Dizengoff St.  35,Netanya",Villa,4.0,4,97.0,0,Dizengoff St.,Netanya,21546.39175257732,typically 45 min - 1 hr 25 min,45 min,650,45.0,85.0,45.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,24.25
154,3500000,HaCarmel St. Rishon LeTsiyon,Apartment,6.5,6,141.0,2,HaCarmel St.,Rishon LeTsiyon,24822.695035460994,typically 30 min - 1 hr 5 min,42 min,193,30.0,65.0,42.0,1,18 - 35 min,18.0,35.0,yes,21.692307692307693
155,1860000,Irit St. Tel Aviv-Yafo,Cottage/house,3.0,3,80.0,0,Irit St.,Tel Aviv-Yafo,23250.0,typically 20 - 45 min,37 min,46,20.0,45.0,37.0,1,26 - 45 min,26.0,45.0,no,26.666666666666668
156,11000000,David HaMelech St. Netanya,Apartment,6.0,23,225.0,2,David HaMelech St.,Netanya,48888.88888888889,typically 50 min - 1 hr 40 min,48 min,650,50.0,100.0,48.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,37.5
157,2150000,"Kokhavei Yitskhak St.  3,Tel Aviv-Yafo",Rooftop apt.,3.0,4,60.0,0,Kokhavei Yitskhak St.,Tel Aviv-Yafo,35833.333333333336,typically 10 - 24 min,18 min,רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,10.0,24.0,18.0,1,30 - 55 min,30.0,55.0,no,20.0
158,3450009,Bnei Binyamin St. Netanya,Apartment,5.0,8,138.0,2,Bnei Binyamin St.,Netanya,25000.065217391304,typically 40 min - 1 hr 15 min,46 min,600,40.0,75.0,46.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,27.6
159,3550000,Ha-Gefen St. Ramla,Apartment,7.0,1,240.0,0,Ha-Gefen St.,Ramla,14791.666666666666,typically 35 min - 1 hr 20 min,47 min,450,35.0,80.0,47.0,1,16 - 35 min,16.0,35.0,no,34.285714285714285
160,2180000,Yehuda Halevi St. Rishon LeTsiyon,Apartment,4.5,6,115.0,0,Yehuda Halevi St.,Rishon LeTsiyon,18956.521739130436,typically 28 min - 1 hr,42 min,193,28.0,60.0,42.0,1,20 - 40 min,20.0,40.0,no,25.555555555555557
161,1290000,"Henrietta Szold St.  115,Lod",Cottage/house,4.0,7,100.0,0,Henrietta Szold St.,Lod,12900.0,typically 30 min - 1 hr,39 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,30.0,60.0,39.0,2,18 - 40 min,18.0,40.0,no,25.0
162,1270000,"Meir Safran St.  4,Lod",Apartment,3.5,4,80.0,0,Meir Safran St.,Lod,15875.0,typically 35 min - 1 hr 5 min,38 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,65.0,38.0,2,20 - 45 min,20.0,45.0,no,22.857142857142858
163,2370000,"Berl Katznelson St.  17,Rishon LeTsiyon",Apartment,4.5,1,110.0,1,Berl Katznelson St.,Rishon LeTsiyon,21545.454545454544,typically 28 - 55 min,44 min,190,28.0,55.0,44.0,1,16 - 30 min,16.0,30.0,yes,24.444444444444443
164,4990000,Hovevei Tsiyon St. Tel Aviv-Yafo,Apartment,3.5,0,89.0,0,Hovevei Tsiyon St.,Tel Aviv-Yafo,56067.41573033708,typically 14 - 35 min,17 min,8,14.0,35.0,17.0,1,40 min - 1 hr 15 min,40.0,75.0,no,25.428571428571427
165,1970000,"Dakar St.  21,Lod",Apartment,5.0,14,125.0,1,Dakar St.,Lod,15760.0,typically 30 min - 1 hr,49 min,6    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,30.0,60.0,49.0,2,18 - 40 min,18.0,40.0,yes,25.0
166,1490000,"Barak St.  4,Lod",Garden apt.,3.5,4,75.0,1,Barak St.,Lod,19866.666666666668,typically 35 min - 1 hr,40 min,460,35.0,60.0,40.0,1,18 - 40 min,18.0,40.0,yes,21.428571428571427
167,18000000,Neve Tzedek St. Tel Aviv-Yafo,Apartment,5.0,3,160.0,2,Neve Tzedek St.,Tel Aviv-Yafo,112500.0,typically 12 - 30 min,22 min,23,12.0,30.0,22.0,1,35 min - 1 hr 5 min,35.0,65.0,yes,32.0
168,3950000,"Sh. Ben Tsiyon St.  5,Rishon LeTsiyon",Penthouse,4.0,0,110.0,1,Sh. Ben Tsiyon St.,Rishon LeTsiyon,35909.09090909091,typically 28 - 55 min,47 min,190,28.0,55.0,47.0,1,18 - 35 min,18.0,35.0,yes,27.5
169,479000,Ha-Banim St. Tiberias,Garden apt.,2.0,2,45.0,0,Ha-Banim St.,Tiberias,10644.444444444445,typically 1 hr 50 min - 4 hr 10 min,2 hr 11 min,15    836,110.0,250.0,131.0,2,1 hr 50 min - 2 hr 50 min,110.0,170.0,no,22.5
170,2390000,Fabregat St. Ramat Gan,Apartment,3.0,0,82.0,0,Fabregat St.,Ramat Gan,29146.341463414636,typically 12 - 35 min,39 min,35    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,12.0,35.0,39.0,2,35 min - 1 hr 10 min,35.0,70.0,no,27.333333333333332
171,1880000,HaRav Uziel St. Rishon LeTsiyon,Garden apt.,3.5,1,90.0,1,HaRav Uziel St.,Rishon LeTsiyon,20888.88888888889,typically 30 min - 1 hr,NA,NA,30.0,60.0,0.0,1,22 - 40 min,22.0,40.0,yes,25.714285714285715
172,4990000,"Ben Akhituv St.  7,Tel Aviv-Yafo",Apartment,5.0,0,160.0,1,Ben Akhituv St.,Tel Aviv-Yafo,31187.5,typically 22 - 50 min,32 min,46,22.0,50.0,32.0,1,26 - 50 min,26.0,50.0,yes,32.0
173,1197000,"Ahad HaAm St.  6,Haifa",Apartment,2.0,8,68.0,1,Ahad HaAm St.,Haifa,17602.941176470587,typically 1 hr 30 min - 2 hr 50 min,1 hr 29 min,37א        כרמיאל-כרמיאל<->באר שבע מרכז-באר שבע,90.0,170.0,89.0,2,1 hr 30 min - 2 hr 20 min,90.0,140.0,yes,34.0
174,2450000,"Tiomkin St.  19,Rishon LeTsiyon",Apartment,4.0,6,116.0,1,Tiomkin St.,Rishon LeTsiyon,21120.689655172413,typically 30 min - 1 hr 5 min,45 min,190,30.0,65.0,45.0,1,16 - 30 min,16.0,30.0,yes,29.0
175,2840000,"Tiomkin St.  19,Rishon LeTsiyon",Apartment,5.0,6,138.0,1,Tiomkin St.,Rishon LeTsiyon,20579.710144927536,typically 30 min - 1 hr 5 min,45 min,190,30.0,65.0,45.0,1,16 - 30 min,16.0,30.0,yes,27.6
176,5800000,"Nitsa Boulevard  20,Netanya",Apartment,5.0,11,164.0,2,Nitsa Boulevard  20,Netanya,35365.85365853659,typically 50 min - 1 hr 40 min,46 min,650,50.0,100.0,46.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,yes,32.8
177,5750000,Ahlama St. Ashdod,Villa,6.0,3,240.0,2,Ahlama St.,Ashdod,23958.333333333332,typically 50 min - 1 hr 40 min,1 hr 11 min,281,50.0,100.0,71.0,1,30 - 55 min,30.0,55.0,yes,40.0
178,1695000,"Ha-Admor ha-EmtsaI St.  1,Lod",Rooftop apt.,4.0,9,96.0,0,Ha-Admor ha-EmtsaI St.,Lod,17656.25,typically 35 min - 1 hr 15 min,28 min,רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,75.0,28.0,1,18 - 40 min,18.0,40.0,no,24.0
179,3150000,"Ha-Rav Nisanbaum St.  37,Bat Yam",Apartment,5.0,28,120.0,1,Ha-Rav Nisanbaum St.,Bat Yam,26250.0,typically 22 min - 1 hr,32 min,6    אשקלון-אשקלון<->הרצליה-הרצליה,22.0,60.0,32.0,2,24 - 45 min,24.0,45.0,yes,24.0
180,2300000,"Frumkin St.  6,Netanya",Apartment,4.0,1,112.0,0,Frumkin St.,Netanya,20535.714285714286,typically 50 min - 1 hr 40 min,43 min,650,50.0,100.0,43.0,1,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,28.0
181,1250000,"Rabbi Akiva St.  5,Lod",Apartment,4.0,3,85.0,1,Rabbi Akiva St.,Lod,14705.882352941177,typically 35 min - 1 hr,36 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,60.0,36.0,2,20 - 45 min,20.0,45.0,yes,21.25
182,7290000,Yitshak Sadeh St. Bat Yam,Mini penthouse,4.0,39,162.0,3,Yitshak Sadeh St.,Bat Yam,45000.0,typically 24 min - 1 hr,NA,NA,24.0,60.0,0.0,1,,,,yes,40.5
183,1440000,"Dov Hoz St.  8,Netanya",Garden apt.,4.5,0,100.0,0,Dov Hoz St.,Netanya,14400.0,typically 45 min - 1 hr 30 min,47 min,16    נתניה-נתניה<->בית שמש-בית שמש,45.0,90.0,47.0,2,1 hr 10 min - 1 hr 50 min,70.0,110.0,no,22.22222222222222
184,760000,"Rahvat HaRav Uziel  15,Beersheba",Apartment,3.0,3,75.0,1,Rahvat HaRav Uziel  15,Beer Sheva,10133.333333333334,typically 1 hr 25 min - 2 hr 20 min,1 hr 43 min,16        באר שבע מרכז-באר שבע<->כרמיאל-כרמיאל,85.0,140.0,103.0,2,1 hr - 1 hr 40 min,60.0,100.0,yes,25.0
185,1995000,Khalutsei Yesud ha-Ma'ala St. Rishon LeTsiyon,Apartment,4.0,3,90.0,1,Khalutsei Yesud ha-Maala St.,Rishon LeTsiyon,22166.666666666668,typically 30 min - 1 hr 5 min,40 min,193,30.0,65.0,40.0,1,18 - 35 min,18.0,35.0,yes,22.5
186,2050000,Weizman St. Bat Yam,Apartment,3.5,1,87.0,1,Weizman St.,Bat Yam,23563.2183908046,typically 22 - 50 min,37 min,1,22.0,50.0,37.0,1,24 - 40 min,24.0,40.0,yes,24.857142857142858
187,2230000,"Tsadi Gimel Banot St.  32,Rishon LeTsiyon",Apartment,4.0,6,90.0,1,Tsadi Gimel Banot St.,Rishon LeTsiyon,24777.777777777777,typically 28 min - 1 hr,39 min,193,28.0,60.0,39.0,1,20 - 40 min,20.0,40.0,yes,22.5
188,3150000,"Shtulim St.  1,Tel Aviv-Yafo",Apartment,4.0,2,98.0,1,Shtulim St.,Tel Aviv-Yafo,32142.85714285714,typically 10 - 20 min,16 min,7,10.0,20.0,16.0,1,28 - 50 min,28.0,50.0,yes,24.5
189,4270000,Derech Ben Gurion Bat Yam,Apartment,3.0,7,105.0,1,Derech Ben Gurion,Bat Yam,40666.666666666664,typically 24 min - 1 hr,1 hr 15 min,705,24.0,60.0,75.0,1,,,,yes,35.0
190,3590000,Tsvi Hirschfeld St. Rishon LeTsiyon,Penthouse,5.0,6,138.0,1,Tsvi Hirschfeld St.,Rishon LeTsiyon,26014.492753623188,typically 30 min - 1 hr,45 min,190,30.0,60.0,45.0,1,16 - 26 min,16.0,26.0,yes,27.6
191,2390000,"Tel Hai St.  24,Rishon LeTsiyon",Apartment,3.0,2,90.0,1,Tel Hai St.,Rishon LeTsiyon,26555.555555555555,typically 28 - 55 min,44 min,3    190,28.0,55.0,44.0,2,18 - 35 min,18.0,35.0,yes,30.0
192,2470000,"Yokhanan ha-Sandlar St.  8,Rishon LeTsiyon",Apartment,4.0,10,100.0,1,Yokhanan ha-Sandlar St.,Rishon LeTsiyon,24700.0,typically 30 min - 1 hr,44 min,193,30.0,60.0,44.0,1,,,,yes,25.0
193,3550000,Shmurat Nahal Bsur St. Netanya,Garden apt.,4.0,0,120.0,2,Shmurat Nahal Bsur St.,Netanya,29583.333333333332,typically 35 min - 1 hr 10 min,38 min,611,35.0,70.0,38.0,1,1 hr 5 min - 1 hr 40 min,65.0,100.0,yes,30.0
194,2150000,"HaHayil St.  3,Holon",Cottage/house,5.0,3,90.0,0,HaHayil St.,Holon,23888.88888888889,typically 22 - 55 min,26 min,אשקלון-אשקלון<->הרצליה-הרצליה,22.0,55.0,26.0,1,22 - 40 min,22.0,40.0,no,18.0
195,2600000,"Ramban St.  1,Netanya",Apartment,5.0,4,130.0,0,Ramban St.,Netanya,20000.0,typically 40 min - 1 hr 15 min,49 min,611,40.0,75.0,49.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,no,26.0
196,1120000,"Meir Safran St.  2,Lod",Apartment,4.0,2,90.0,0,Meir Safran St.,Lod,12444.444444444445,typically 35 min - 1 hr 5 min,39 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,65.0,39.0,2,20 - 45 min,20.0,45.0,no,22.5
197,2090000,"Sderot Jabotinsky  31,Netanya",Apartment,3.0,1,96.0,0,Sderot Jabotinsky  31,Netanya,21770.833333333332,typically 40 min - 1 hr 20 min,52 min,32א    בנימינה-בנימינה גבעת עדה<->לוד-לוד,40.0,80.0,52.0,2,1 hr 5 min - 1 hr 50 min,65.0,110.0,no,32.0
198,1290000,"Barak St.  20,Lod",Apartment,4.0,3,90.0,1,Barak St.,Lod,14333.333333333334,typically 30 min - 1 hr,39 min,460,30.0,60.0,39.0,1,20 - 45 min,20.0,45.0,yes,22.5
199,2190000,HaRav Herzog St. Ramla,Garden apt.,4.0,0,90.0,0,HaRav Herzog St.,Ramla,24333.333333333332,typically 35 min - 1 hr 15 min,54 min,458,35.0,75.0,54.0,1,14 - 28 min,14.0,28.0,no,22.5
200,7600000,Yokheved Bat Miryam St. Tel Aviv-Yafo,Cottage/house,6.0,3,180.0,3,Yokheved Bat Miryam St.,Tel Aviv-Yafo,42222.22222222222,typically 16 - 40 min,32 min,49    171,16.0,40.0,32.0,2,45 min - 1 hr 15 min,45.0,75.0,yes,30.0
201,1290000,Rakhel Alter St. Lod,Apartment,3.0,1,75.0,1,Rakhel Alter St.,Lod,17200.0,typically 35 min - 1 hr 10 min,38 min,22    רחובות-רחובות<->בנימינה-בנימינה גבעת עדה,35.0,70.0,38.0,2,20 - 40 min,20.0,40.0,yes,25.0
202,2360000,"Petah Tikva St.  53,Netanya",Penthouse,4.0,5,110.0,1,Petah Tikva St.,Netanya,21454.545454545456,typically 40 min - 1 hr 25 min,48 min,611,40.0,85.0,48.0,1,1 hr 5 min - 1 hr 50 min,65.0,110.0,yes,27.5
