,price,address,property_type,num_rooms,floor_num,meters,parking,street,city
234,3600000,David ha-Reuveni St. Rishon LeTsiyon,Penthouse,5,8,145,1,David ha-Reuveni St.,Rishon LeTsiyon
235,2250000,HaDugit St. Rishon LeTsiyon,Apartment,3.5,1,90,1,HaDugit St.,Rishon LeTsiyon
236,3690000,Ha-Neviim St. Bat Yam,Apartment,4.5,4,120,2,Ha-Neviim St.,Bat Yam
237,6400000,"HaSeora St.  1,Netanya",Cottage/house,7,2,280,1,HaSeora St.,Netanya
238,2500000,Daniel St. Bat Yam,Apartment,4,4,100,NA,Daniel St.,Bat Yam
239,2590000,Gruenbaum St. Holon,Penthouse,3,6,132,1,Gruenbaum St.,Holon
240,4100000,Harei HaGilad St. Ramat Gan,Apartment,3,17,90,1,Harei HaGilad St.,Ramat Gan
241,3350000,Ha-Oren St. Ramla,Cottage/house,6,1,163,1,Ha-Oren St.,Ramla
242,1860000,Sokolov St. Rishon LeTsiyon,Apartment,3,1,90,2,Sokolov St.,Rishon LeTsiyon
243,1870000,Simha Holtsberg St. Ramla,Duplex,3.5,18,151,2,Simha Holtsberg St.,Ramla
244,1770000,Dugit St. Ramla,Apartment,4,1,102,1,Dugit St.,Ramla
245,3500000,Zeev Yaavets St. Petah Tikva,Garden apt.,6,1,185,1,Zeev Yaavets St.,Petah Tikva
246,2650000,Shmuel Shrira St. Rishon LeTsiyon,Apartment,4,6,100,1,Shmuel Shrira St.,Rishon LeTsiyon
247,2050000,"Anilevich St.  33,Bat Yam",Apartment,4,6,101,1,Anilevich St.,Bat Yam
248,1890000,"HaTothanim St.  17,Holon",Apartment,4,3,80,NA,HaTothanim St.,Holon
249,14500000,Neve Tzedek St. Tel Aviv-Yafo,Garden apt.,4.5,0,140,2,Neve Tzedek St.,Tel Aviv-Yafo
250,1980000,Yair Avraham Stern St. Netanya,Apartment,4,3,107,1,Yair Avraham St.,Netanya
251,2100000,"Ussishkin St.  32,Netanya",Apartment,3,2,82,1,Ussishkin St.,Netanya
252,4230000,Ramat Motsa St. Jerusalem,Apartment,5,7,130,1,Ramat Motsa St.,Jerusalem
253,1495000,Havatikim St. Nesher,Duplex,7,2,150,NA,Havatikim St.,Nesher
254,1145000,Hen St. Beer Sheva,Apartment,4,1,105,NA,Hen St.,Beer Sheva
255,5700000,Nahal Yam St. Rishon LeTsiyon,Cottage/house,6,3,200,2,Nahal Yam St.,Rishon LeTsiyon
256,740000,Y.L. Perets St. Haifa,Apartment,2.5,3,50,NA,Y.L. Perets St.,Haifa
257,2790000,Arlozorov St. Bat Yam,Apartment,5.5,1,125,2,Arlozorov St.,Bat Yam
258,678000,"David HaMelech St.  33,Beer Sheva",Apartment,4,1,64,NA,David HaMelech St.,Beer Sheva
259,2100000,Doctor Weissburg St. Petah Tikva,Duplex,5,4,120,1,Doctor Weissburg St.,Petah Tikva
260,2750000,Ben Tsvi Boulevard Netanya,Apartment,4,4,110,2,BenTsviBoulevard,Netanya
261,1750000,"HaShiloah St.  13,Holon",Apartment,3,3,70,NA,HaShiloah St.,Holon
262,2650000,Kiryat Sefer St. Rishon LeTsiyon,Apartment,5,1,120,NA,Kiryat Sefer St.,Rishon LeTsiyon
263,6250000,Mikha'el Ne'eman St. Tel Aviv-Yafo,Apartment,4,11,136,2,Mikhael Neeman St.,Tel Aviv-Yafo
264,7800000,HaMa'ayan St. Ramat Gan,Mini penthouse,5,13,200,2,HaMaayan St.,Ramat Gan
265,8300000,Moshe Sharet St. Tel Aviv-Yafo,Penthouse,4,6,150,2,Moshe Sharet St.,Tel Aviv-Yafo
266,1280000,Yitshak Ben Zvi St. Ramla,Apartment,3.5,3,74,NA,Yitshak Ben Zvi St.,Ramla
267,1890000,"San Martin St.  4,Lod",Apartment,5,4,127,1,San Martin St.,Lod
268,1175000,"Balfour St.  29,Bat Yam",Apartment,1,1,33,NA,Balfour St.,Bat Yam
269,2040000,Karl Netter St. Rishon LeTsiyon,Apartment,4,5,100,1,Karl Netter St.,Rishon LeTsiyon
270,1990000,Ha-Aliya ha-Rishona St. Ramat Gan,Apartment,3,4,60,NA,Ha-Aliya ha-Rishona St.,Ramat Gan
271,3400000,Kdoshei Kahir St. Bat Yam,Apartment,5,7,123,2,Kdoshei Kahir St.,Bat Yam
272,900000,Yefe Nof St. Nesher,Apartment,3,3,75,NA,Yefe Nof St.,Nesher
273,1750000,Beilinson St. Ramla,Apartment,4,1,110,1,Beilinson St.,Ramla
274,2450000,Hafes Haim St. Petah Tikva,Apartment,4,6,100,1,Hafes Haim St.,Petah Tikva
275,12485000,Ehud Manor St. Netanya,Mini penthouse,6,21,257,3,Ehud Manor St.,Netanya
276,1600000,Yarden St. Migdal HaEmek,Villa,1,1,1,NA,Yarden St.,Migdal HaEmek
277,3450000,Ha-Neviim St. Bat Yam,Apartment,4,16,110,2,Ha-Neviim St.,Bat Yam
278,4650000,Naomi Shemer St. Holon,Mini penthouse,5,5,125,2,Naomi Shemer St.,Holon
279,7000000,HeHatsav St. Rishon LeTsiyon,Cottage/house,3,1,100,1,HeHatsav St.,Rishon LeTsiyon
280,1520000,Sderot Ben Gurion Ramla,Apartment,4,9,90,NA,SderotBenGurion,Ramla
281,1970000,"Dror St.  20,Rishon LeTsiyon",Apartment,2.5,4,80,NA,Dror St.,Rishon LeTsiyon
282,2890000,"Emek Khefer St.  6,Netanya",Rooftop apt.,5,6,125,1,Emek Khefer St.,Netanya
283,1260000,Yitshak Ben Zvi St. Ramla,Apartment,3,1,63,NA,Yitshak Ben Zvi St.,Ramla
284,2100000,"Yoel Drubin St.  3,Rishon LeTsiyon",Apartment,4,2,85,1,Yoel Drubin St.,Rishon LeTsiyon
285,9000000,"Oskar Schindler St.  16,Bat Yam",Penthouse,5,7,210,2,Oskar Schindler St.,Bat Yam
286,6250000,Meir Yaari St. Tel Aviv-Yafo,Apartment,4.5,4,115,2,Meir Yaari St.,Tel Aviv-Yafo
287,3780000,Stefan Weiz St. Rishon LeTsiyon,Cottage/house,2.5,1,100,1,St.,Rishon LeTsiyon
288,1480000,"Barak St.  20,Lod",Apartment,4,2,95,1,Barak St.,Lod
289,1340000,"Herzl St.  26,Lod",Apartment,4,3,90,1,Herzl St.,Lod
290,2270000,"Ha-Avot St.  9,Rishon LeTsiyon",Apartment,4,3,95,1,Ha-Avot St.,Rishon LeTsiyon
291,3440000,"Ha-Sar Shapira St.  38,Bat Yam",Penthouse,4,5,360,1,Ha-Sar Shapira St.,Bat Yam
292,1900000,HaShikma St. Bat Yam,Apartment,3.5,3,100,1,HaShikma St.,Bat Yam
293,2420000,"Abarbanel St.  11,Rishon LeTsiyon",Apartment,3.5,4,85,1,Abarbanel St.,Rishon LeTsiyon
294,4750000,Yam ha-Melakh St. Ashkelon,Cottage/house,6,3,246,1,Yam ha-Melakh St.,Ashkelon
295,4080000,HaKnesset St. Holon,Rooftop apt.,5.5,2,140,1,HaKnesset St.,Holon
296,3090000,"onyx  4,Be'er Ya'akov",Apartment,5,5,120,1,onyx  4,Beer Yaakov
297,1780000,Yo'el Drubin St. Rishon LeTsiyon,Apartment,4,3,90,NA,Yoel Drubin St.,Rishon LeTsiyon
298,3550000,"HaHadarim St.  6,Rishon LeTsiyon",Duplex,5,5,210,1,HaHadarim St.,Rishon LeTsiyon
299,2090000,"Bayit Vagan St.  9,Bat Yam",Apartment,3.5,2,90,NA,Bayit Vagan St.,Bat Yam
300,3350000,Ein Ganim St. Petah Tikva,Duplex,5,9,145,1,Ein Ganim St.,Petah Tikva
301,2850000,Horowitz St. Rishon LeTsiyon,Apartment,4,5,103,1,Horowitz St.,Rishon LeTsiyon
302,3000000,"Avital St.  21,Yokneam Illit",Cottage/house,5,2,133,1,Avital St.,Yokneam Illit
303,3290000,"Derech Raziel  49,Netanya",Mini penthouse,5,8,126,1,Derech Raziel  49,Netanya
304,1550000,"אריק איינשטיין  3,Bat Yam",Apartment,5,8,130,1,אריק איינשטיין  3,Bat Yam
305,2070000,"Margolin St.  15,Rishon LeTsiyon",Apartment,4,4,100,1,Margolin St.,Rishon LeTsiyon
306,3750000,Arik Einstein Bat Yam,Apartment,4,30,114,2,Arik Einstein,Bat Yam
307,1650000,"Gershon Shatz St.  6,Ramla",Apartment,3,6,71,1,Gershon Shatz St.,Ramla
308,2550000,"Yona Tsvi Feinstein St.  13,Rishon LeTsiyon",Apartment,4,5,90,1,Yona Tsvi Feinstein St.,Rishon LeTsiyon
309,3590000,"HaRehasim St.  49,Ramat Gan",Duplex,6.5,2,146,NA,HaRehasim St.,Ramat Gan
310,1920000,Meir Binet St. Ramla,Duplex,5,3,125,NA,Meir Binet St.,Ramla
311,3180000,"Har HaTsofim St.  19,Rehovot",Mini penthouse,4,13,108,1,Har HaTsofim St.,Rehovot
312,2890000,Irus ha-Argaman St. Netanya,Duplex,5,2,125,1,Irus ha-Argaman St.,Netanya
313,7200000,Biltmore St. Tel Aviv-Yafo,Apartment,3,1,90,NA,Biltmore St.,Tel Aviv-Yafo
314,4390000,Rehovot HaNahar Ramat Gan,Apartment,4,7,95,2,Rehovot HaNahar,Ramat Gan
315,1900000,HaHashmonaim St. Bat Yam,Apartment,3,1,90,1,HaHashmonaim St.,Bat Yam
316,1350000,"Sderot Hachmei Israel  14,Tel Aviv-Yafo",Apartment,1,3,35,NA,Sderot Hachmei Israel  14,Tel Aviv-Yafo
317,3290000,Har HaTsofim St. Rehovot,Garden apt.,4,0,100,2,Har HaTsofim St.,Rehovot
318,2490000,"Ha-Akhim Ostashinski St.  22,Rishon LeTsiyon",Apartment,5,4,120,1,Ha-Akhim Ostashinski St.,Rishon LeTsiyon
319,2390000,"Abarbanel St.  4,Rishon LeTsiyon",Apartment,5,7,135,2,Abarbanel St.,Rishon LeTsiyon
320,1740000,"null  7,feinberg",Apartment,3,4,80,NA,null  7,feinberg
321,3250000,Talpiot St. Ramat Gan,Apartment,4,4,85,1,Talpiot St.,Ramat Gan
322,2280000,Rothschild St. Rishon LeTsiyon,Apartment,5,0,140,NA,Rothschild St.,Rishon LeTsiyon
323,7500000,Haikarim St. Azor,Cottage/house,5,2,280,NA,Haikarim St.,Azor
324,3600000,Gevim St. Rishon LeTsiyon,Mini penthouse,4,16,101,2,Gevim St.,Rishon LeTsiyon
325,6490000,Nordau St. Rishon LeTsiyon,Cottage/house,6,3,164,1,Nordau St.,Rishon LeTsiyon
326,4000000,Hatzeva St. Holon,Cottage/house,7,2,171,1,Hatzeva St.,Holon
327,2450000,"Shmuel Yosef Agnon St.  47,Bat Yam",Apartment,3.5,2,90,1,Shmuel Yosef Agnon St.,Bat Yam
328,3180000,"Meir Vinik St.  20,Rishon LeTsiyon",Apartment,4,13,130,1,Meir Vinik St.,Rishon LeTsiyon
329,7200000,Yehuda Burla St. Tel Aviv-Yafo,Rooftop apt.,6,8,250,1,Yehuda Burla St.,Tel Aviv-Yafo
330,2370000,Ein Ganim St. Petah Tikva,Apartment,4,4,95,1,Ein Ganim St.,Petah Tikva
331,2420000,Ein Ganim St. Petah Tikva,Apartment,4,4,100,1,Ein Ganim St.,Petah Tikva
332,3490000,Ein Ganim St. Petah Tikva,Garden apt.,5,0,156,1,Ein Ganim St.,Petah Tikva
333,3350000,Rambam St. Petah Tikva,Duplex,5,7,125,1,Rambam St.,Petah Tikva
334,770000,"Kalischer St.  15,Beer Sheva",Apartment,4,2,74,NA,Kalischer St.,Beer Sheva
335,2700000,"Moshe Levi  7,Ramla",Apartment,5,19,130,2,Moshe Levi  7,Ramla
336,2620000,"HaGdud Haivri St.  57,Rishon LeTsiyon",Rooftop apt.,5,4,160,1,HaGdud Haivri St.,Rishon LeTsiyon
337,4500000,Dizengoff St. Tel Aviv-Yafo,Apartment,3,17,64,NA,Dizengoff St.,Tel Aviv-Yafo
338,3150000,"Derech Ben Gurion  133,Bat Yam",Apartment,4,3,103,NA,Derech Ben Gurion  133,Bat Yam
339,1690000,Yosef Aharonovich St. Holon,Apartment,3,3,52,NA,Yosef Aharonovich St.,Holon
340,3500000,HaHashmonaim St. Bat Yam,Penthouse,3,8,108,1,HaHashmonaim St.,Bat Yam
341,5000000,HaHashmonaim St. Netanya,Penthouse,4,19,168,2,HaHashmonaim St.,Netanya
342,2690000,Ha-Shlosha St. Bat Yam,Rooftop apt.,4.5,1,200,NA,Ha-Shlosha St.,Bat Yam
343,3250000,"Nili St.  31,Netanya",Cottage/house,6,4,142,1,Nili St.,Netanya
344,1120000,"Vilna St.  6,Ramla",Apartment,3,4,70,NA,Vilna St.,Ramla
345,2290000,Yona Bugla St. Rishon LeTsiyon,Apartment,3,2,75,1,Yona Bugla St.,Rishon LeTsiyon
346,2150000,"Aharon Kron St.  24,Rishon LeTsiyon",Apartment,4,2,95,1,Aharon Kron St.,Rishon LeTsiyon
347,2680000,"Olei HaGardom St.  49,Rishon LeTsiyon",Apartment,5,1,125,1,Olei HaGardom St.,Rishon LeTsiyon
348,5500000,Dizengoff St. Tel Aviv-Yafo,Apartment,3.5,3,97,NA,Dizengoff St.,Tel Aviv-Yafo
349,3590000,"Yaffa Yarkoni St.  5,Holon",Apartment,5,3,120,1,Yaffa Yarkoni St.,Holon
350,1850000,Vigodski St. Rishon LeTsiyon,Apartment,4.5,3,110,1,Vigodski St.,Rishon LeTsiyon
351,1450000,Hativat Carmeli St. Ashdod,Apartment,3,3,70,NA,Hativat Carmeli St.,Ashdod
352,3490000,Odem St. Beer Yaakov,Apartment,5,11,120,1,Odem St.,Beer Yaakov
353,1990000,"Professor Brodetski St.  26,Netanya",Apartment,2.5,3,65,NA,Professor Brodetski St.,Netanya
354,4350000,"Yitshak Sadeh St.  6,Bat Yam",Apartment,5,17,135,1,Yitshak Sadeh St.,Bat Yam
355,2830000,"Abarbanel St.  7,Rishon LeTsiyon",Duplex,6,3,200,1,Abarbanel St.,Rishon LeTsiyon
356,2580000,"Ha-Yakinton St.  3,Rishon LeTsiyon",Apartment,4.5,6,112,1,Ha-Yakinton St.,Rishon LeTsiyon
357,3020000,Topaz St. Beer Yaakov,Apartment,5,3,125,1,Topaz St.,Beer Yaakov
358,1495000,Yoseftal St. Ramla,Apartment,4.5,4,120,NA,Yoseftal St.,Ramla
359,1490000,Albert Einstein St. Lod,Apartment,3,1,75,NA,Albert Einstein St.,Lod
360,1490000,Albert Einstein St. Lod,Apartment,3,1,75,NA,Albert Einstein St.,Lod
361,1490000,Harduf St. Ramla,Apartment,3,7,80,NA,Harduf St.,Ramla
362,2250000,"Moshe Hess St.  4,Rishon LeTsiyon",Apartment,4,3,100,1,Moshe Hess St.,Rishon LeTsiyon
363,1750000,David Remez St. Netanya,Apartment,3,3,67,NA,David Remez St.,Netanya
364,10500000,"Yefet St.  34,Tel Aviv-Yafo",Cottage/house,3,2,110,1,Yefet St.,Tel Aviv-Yafo
365,2250000,"Shlomo ha-Melekh St.  53,Netanya",Apartment,4,9,100,1,Shlomo ha-Melekh St.,Netanya
366,1890000,Ha-Portsim St. Holon,Apartment,4,1,80,1,Ha-Portsim St.,Holon
367,2190000,"David Wolffsohn St.  46,Rishon LeTsiyon",Apartment,4,8,100,NA,David Wolffsohn St.,Rishon LeTsiyon
368,2630000,Ein ha-Kore St. Rishon LeTsiyon,Apartment,3.5,2,90,1,Ein ha-Kore St.,Rishon LeTsiyon
369,2850000,Ha-Histadrut St. Bat Yam,Rooftop apt.,5,3,128,1,Ha-Histadrut St.,Bat Yam
370,1799000,HaHashmonaim St. Bat Yam,Apartment,3,5,70,1,HaHashmonaim St.,Bat Yam
371,2340000,Khisdai St. Holon,Apartment,5,5,115,1,Khisdai St.,Holon
372,1900000,Moshe Dayan St. Holon,Apartment,3,5,60,1,Moshe Dayan St.,Holon
373,1850000,Zrubavel St. Bat Yam,Apartment,3,4,85,NA,Zrubavel St.,Bat Yam
374,1700000,Rambam St. Bat Yam,Apartment,2,2,55,NA,Rambam St.,Bat Yam
375,2380000,"Ha-Akhim Suleiman St.  14,Rishon LeTsiyon",Apartment,3,2,75,1,Ha-Akhim Suleiman St.,Rishon LeTsiyon
376,3590000,Max Nordau St. Bat Yam,Rooftop apt.,5.5,4,110,1,Max Nordau St.,Bat Yam
377,11900000,"Prof. Schorr St.  9,Tel Aviv-Yafo",Penthouse,5,6,177,1,Prof. Schorr St.,Tel Aviv-Yafo
378,3790000,"HaRav Herzog St.  2,Rishon LeTsiyon",Penthouse,5,7,300,1,HaRav Herzog St.,Rishon LeTsiyon
379,3180000,Grynszpan St. Petah Tikva,Apartment,4,2,107,1,Grynszpan St.,Petah Tikva
380,4180000,"Ha Shunit  4,Yavne",Garden apt.,5,0,140,2,Ha Shunit  4,Yavne
381,4790000,Nahal HaBsor St. Gedera,Cottage/house,6,2,190,2,Nahal HaBsor St.,Gedera
382,11000000,HaHashmonaim St. Tel Aviv-Yafo,Penthouse,5,7,230,2,HaHashmonaim St.,Tel Aviv-Yafo
383,2350000,Reuven Barkat St. Holon,Apartment,4,2,92,1,Reuven Barkat St.,Holon
384,6550000,"Yiftakh St.  16,Tel Aviv-Yafo",Penthouse,4,7,110,2,Yiftakh St.,Tel Aviv-Yafo
385,3400000,David Reznik St. Netanya,Apartment,5,5,130,2,David Reznik St.,Netanya
386,1990000,Tchernikhovski St. Holon,Apartment,3.5,1,80,NA,Tchernikhovski St.,Holon
387,2390000,Ha-Nevi'im St. Bat Yam,Apartment,4,4,96,1,Ha-Neviim St.,Bat Yam
388,2125000,"Kheil ha-Raglim St.  11,Rishon LeTsiyon",Apartment,4,3,90,NA,Kheil ha-Raglim St.,Rishon LeTsiyon
389,1690000,Tora VaAvoda St. Rishon LeTsiyon,Apartment,2.5,0,55,NA,Tora VaAvoda St.,Rishon LeTsiyon
390,2990000,Ha-Kharuv St. Tirat Carmel,Penthouse,5,4,240,1,Ha-Kharuv St.,Tirat Carmel
391,2500000,HaDugit St. Rishon LeTsiyon,Apartment,3.5,7,90,1,HaDugit St.,Rishon LeTsiyon
392,18500000,Benjamin St. Ramat Gan,Cottage/house,13,2,600,1,Benjamin St.,Ramat Gan
393,1790000,"Aharon Kron St.  28,Rishon LeTsiyon",Apartment,3,3,70,NA,Aharon Kron St.,Rishon LeTsiyon
394,2630000,Jabotinsky St. Rishon LeTsiyon,Apartment,4,4,120,NA,Jabotinsky St.,Rishon LeTsiyon
395,2090000,Hish St. Bat Yam,Apartment,3.5,2,90,NA,Hish St.,Bat Yam
396,1995000,"HaGdud Haivri St.  11,Bat Yam",Apartment,4,3,95,NA,HaGdud Haivri St.,Bat Yam
397,26550000,Mohiliver St. Tel Aviv-Yafo,Penthouse,6,6,222,2,Mohiliver St.,Tel Aviv-Yafo
398,3600000,onyx Be'er Ya'akov,Garden apt.,4,0,100,2,onyx,Beer Yaakov
399,3370000,HaTfutsot St. Ramat Gan,Apartment,5,3,116,1,HaTfutsot St.,Ramat Gan
400,2600000,Beit Horon St. Ramat Gan,Apartment,3,1,71,1,Beit Horon St.,Ramat Gan
401,3700000,Bar Kochva St. Ramat Gan,Rooftop apt.,4,3,100,1,Bar Kochva St.,Ramat Gan
402,1850000,Abba Hillel Silver Road Ramat Gan,Apartment,2,3,35,NA,Abba Hillel Silver Road,Ramat Gan
403,3000000,"Zeev Jabotinsky St.  7,Ramat Gan",Apartment,2,58,92,1,Zeev Jabotinsky St.,Ramat Gan
404,4700000,Renanim St. Ramat Gan,Apartment,4,5,96,1,Renanim St.,Ramat Gan
405,1120000,"Aharon Lublin St.  54,Lod",Apartment,3,1,60,1,Aharon Lublin St.,Lod
406,6550000,Hahermon St. Beer Yaakov,Cottage/house,6,2,220,2,Hahermon St.,Beer Yaakov
407,8000000,David Bloch St. Tel Aviv-Yafo,Apartment,4,6,95,1,David Bloch St.,Tel Aviv-Yafo
408,1380000,Tsamarot St. Lod,Apartment,3,3,78,1,Tsamarot St.,Lod
409,2050000,"Beit Yosef St.  10,Rishon LeTsiyon",Apartment,4,3,90,NA,Beit Yosef St.,Rishon LeTsiyon
410,4150000,"Arik Einstein  1,Bat Yam",Apartment,5,20,122,2,Arik Einstein  1,Bat Yam
411,2830000,Doctor Yohanan Bader St. Ramat Gan,Apartment,3.5,14,82,2,Doctor Yohanan Bader St.,Ramat Gan
412,4990000,HaNadiv St. Herzliya,Apartment,5,1,125,2,HaNadiv St.,Herzliya
413,4900000,HaNasi St. Gan Yavne,Cottage/house,7,3,240,2,HaNasi St.,Gan Yavne
414,4690000,Yehuda ha-Levi St. Tel Aviv-Yafo,Apartment,4,0,85,1,Yehuda ha-Levi St.,Tel Aviv-Yafo
415,1950000,Olei HaGardom St. Rishon LeTsiyon,Apartment,3,2,80,NA,Olei HaGardom St.,Rishon LeTsiyon
416,2450000,Ruppin St. Rishon LeTsiyon,Apartment,4.5,1,100,1,Ruppin St.,Rishon LeTsiyon
417,3450000,Zeev Jabotinsky St. Ramat Gan,Apartment,4,3,100,NA,Zeev Jabotinsky St.,Ramat Gan
418,3290000,"Moshe Tavori St.  2,Petah Tikva",Apartment,5,5,125,2,Moshe Tavori St.,Petah Tikva
419,6870000,Mosinzon St. Tel Aviv-Yafo,Apartment,4,1,102,1,Mosinzon St.,Tel Aviv-Yafo
420,7370000,Mosinzon St. Tel Aviv-Yafo,Apartment,4.5,1,110,1,Mosinzon St.,Tel Aviv-Yafo
421,7100000,Mosinzon St. Tel Aviv-Yafo,Apartment,4,5,102,1,Mosinzon St.,Tel Aviv-Yafo
422,15900000,Mosinzon St. Tel Aviv-Yafo,Penthouse,5,6,189,2,Mosinzon St.,Tel Aviv-Yafo
423,13720000,Mosinzon St. Tel Aviv-Yafo,Penthouse,4,7,161,2,Mosinzon St.,Tel Aviv-Yafo
424,2590000,"Dizengoff St.  38,Netanya",Apartment,5,1,137,1,Dizengoff St.,Netanya
425,2850000,"Dakar St.  1,Lod",Duplex,5,10,220,1,Dakar St.,Lod
426,2140000,"Arlozorov St.  10,Bat Yam",Apartment,3,5,70,1,Arlozorov St.,Bat Yam
427,2800000,"Ahad HaAm St.  1,Bat Yam",Apartment,4,1,104,1,Ahad HaAm St.,Bat Yam
428,4100000,"Raphael Suissa Boulevard  32,Mazkeret Batya",Garden apt.,6,0,158,1,Raphael Suissa Boulevard  32,Mazkeret Batya
429,3270000,"Yehuda Ragunis St.  4,Rishon LeTsiyon",Apartment,5,2,161,1,Yehuda Ragunis St.,Rishon LeTsiyon
430,3750000,Shtulim St. Tel Aviv-Yafo,Apartment,4,8,97,2,Shtulim St.,Tel Aviv-Yafo
431,2950000,Meir Shfeya St. Petah Tikva,Apartment,4,1,119,1,Meir Shfeya St.,Petah Tikva
432,1950000,Mendelssohn St. Petah Tikva,Apartment,4,3,90,NA,Mendelssohn St.,Petah Tikva
433,2500000,Shoshanat HaKarmel St. Haifa,Apartment,3,3,100,NA,Shoshanat HaKarmel St.,Haifa
434,1790000,Zamenhoff St. Bat Yam,Apartment,3,4,70,NA,Zamenhoff St.,Bat Yam
435,17500000,Frug St. Tel Aviv-Yafo,Garden apt.,4,0,214,2,Frug St.,Tel Aviv-Yafo
436,2050000,Kibuts Galuyot St. Bat Yam,Apartment,3.5,1,95,NA,Kibuts Galuyot St.,Bat Yam
437,2550000,Vulkani St. Holon,Apartment,4,5,103,1,Vulkani St.,Holon
438,8500000,Khayim Gilad St. Petah Tikva,Cottage/house,8,4,345,1,Khayim Gilad St.,Petah Tikva
439,1850000,"Chlenov St.  2,Rishon LeTsiyon",Apartment,3,3,80,NA,Chlenov St.,Rishon LeTsiyon
440,2590000,Moshe Levi Ramla,Apartment,5,5,135,4,MosheLevi,Ramla
441,1720000,Geva St. Ashkelon,Apartment,4,7,108,1,Geva St.,Ashkelon
442,2250000,Zisman Shalom St. Ramat Gan,Apartment,2,24,44,NA,Zisman Shalom St.,Ramat Gan
443,3590000,Yehuda Ragunis St. Rishon LeTsiyon,Garden apt.,5,1,121,1,Yehuda Ragunis St.,Rishon LeTsiyon
444,4500000,"Derech Ben Gurion  113,Bat Yam",Apartment,4,5,100,2,Derech Ben Gurion  113,Bat Yam
445,2190000,"Fikus St.  16,Tel Aviv-Yafo",Apartment,3,5,100,NA,Fikus St.,Tel Aviv-Yafo
446,2950000,Derech Ben Gurion Bat Yam,Apartment,4,2,90,1,Derech Ben Gurion,Bat Yam
447,11000000,"Yitshak Sadeh St.  8,Bat Yam",Penthouse,6,35,320,4,Yitshak Sadeh St.,Bat Yam
448,2680000,Bialik St. Holon,Apartment,4,2,100,1,Bialik St.,Holon
449,2250000,Khabad St. Rishon LeTsiyon,Apartment,4,2,110,NA,Khabad St.,Rishon LeTsiyon
450,3850000,"Derech Sheshet HaYamim  78,Rehovot",Cottage/house,3,1,475,NA,Derech Sheshet HaYamim  78,Rehovot
451,2990000,"Jabotinsky St.  56,Rishon LeTsiyon",Rooftop apt.,5.5,6,184,1,Jabotinsky St.,Rishon LeTsiyon
452,3100000,Yehoshua Hankin St. Holon,Apartment,4,4,108,1,Yehoshua Hankin St.,Holon
453,1090000,"רמב""ם  30,באר שבע",Apartment,4,3,110,1,"רמב""ם  30",באר שבע
454,4080000,"Ha-Komemiyut St.  14,Bat Yam",Apartment,5,5,134,2,Ha-Komemiyut St.,Bat Yam
455,4100000,HaRav Kuk St. Netanya,Mini penthouse,5,24,141,2,HaRav Kuk St.,Netanya
456,2630000,Beit Lekhem St. Holon,Apartment,5,3,110,NA,Beit Lekhem St.,Holon
457,3150000,HaAlonim Boulevard Beer Yaakov,Apartment,5,11,125,2,HaAlonim Boulevard,Beer Yaakov
458,2950000,Bialik St. Bat Yam,Apartment,5,2,120,2,Bialik St.,Bat Yam
459,2340000,Kdoshei Kahir St. Holon,Apartment,4,1,90,NA,Kdoshei Kahir St.,Holon
460,1120000,Doctor Mordehai veHava Frieman St. Lod,Apartment,3,3,1,NA,Doctor Mordehai veHava Frieman St.,Lod
461,2190000,Simha Holtsberg St. Ramla,Garden apt.,3,0,189,NA,Simha Holtsberg St.,Ramla
462,2290000,"Givat HaTahmoshet St.  4,Holon",Apartment,4,3,90,NA,Givat HaTahmoshet St.,Holon
463,2050000,"Tarmav St.  21,Rishon LeTsiyon",Apartment,3,5,100,NA,Tarmav St.,Rishon LeTsiyon
464,3095000,"Tarmav St.  21,Rishon LeTsiyon",Rooftop apt.,4,6,114,1,Tarmav St.,Rishon LeTsiyon
465,6100000,HaBashan St. Tel Aviv-Yafo,Duplex,3,4,90,NA,HaBashan St.,Tel Aviv-Yafo
466,1760000,Rothschild St. Petah Tikva,Apartment,3.5,1,80,NA,Rothschild St.,Petah Tikva
467,3600000,Meir Dankner St. Petah Tikva,Apartment,4.5,1,120,4,Meir Dankner St.,Petah Tikva
468,3260000,Bareket St. Beer Yaakov,Apartment,4,5,104,1,Bareket St.,Beer Yaakov
469,3590000,Uzi Khitman St. Holon,Apartment,5,8,120,1,Uzi Khitman St.,Holon
470,3590000,Shoshana Damari St. Holon,Apartment,5,8,120,1,Shoshana Damari St.,Holon
471,3150000,Jabotinsky St. Bat Yam,Apartment,4,5,115,1,Jabotinsky St.,Bat Yam
472,3780000,"Ha-Komemiyut St.  14,Bat Yam",Apartment,4,27,120,1,Ha-Komemiyut St.,Bat Yam
473,3800000,HaAtsmaut Boulevard Bat Yam,Apartment,4,7,100,1,HaAtsmaut Boulevard,Bat Yam
474,8000000,"Beit ha-Sho'eva St.  8,Jerusalem",Apartment,5,0,125,NA,Beit ha-Shoeva St.,Jerusalem
475,5150000,"אורגד  4,Netanya",Penthouse,6,15,180,3,אורגד  4,Netanya
476,3900000,Hana Rovina St. Herzliya,Apartment,4,1,97,2,Hana Rovina St.,Herzliya
477,2000000,"Ha-Akhim Smilchanski St.  3,Rishon LeTsiyon",Apartment,3,2,80,1,Ha-Akhim Smilchanski St.,Rishon LeTsiyon
